id,age,gender,rt,aut.flexibility.1,aut.flexibility.2,aut.flexibility,aut.originality.1,aut.originality.2,aut.originality,aut.fluency.1,aut.fluency.2,aut.fluency,bag.appropriateness.1,bag.appropriateness.2,bag.appropriateness,dat,valids,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10,text,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,Flow,Word count,NAs
R_3m8A7KptOiIg9WE,17,Female,179.199,0.2,0.4,0.3,0,0,0,1,0.8,0.9,5.93333333333333,4.62222222222222,5.93333333333333,78.5053542327313,10,baby,hate,phone,apple,number,pen,empathy,cow,carpet ,polish,baby hate phone apple number pen empathy cow carpet  polish,0.8281570128873481,0.9311701541944426,0.9305904878605654,0.8938436296850784,0.987107706162499,0.9141737981579867
R_1PdwYBAHoeVmAKc,19,Female,240.006,0.4,0.8,0.6,0,0.4,0.2,1,1,1,2,1,2,77.6578192554769,10,tissue,lighting,house,ghost,beer,grave,flower,doctor,court,white,tissue lighting house ghost beer grave flower doctor court white,0.8173952598729359,0.9476365524183521,0.9141739620528944,0.8708181139120437,0.9947258127130995,0.9089499401938651
R_2flDW83WFlCPG0T,18,Female,240.012,0,0.2,0.1,0,0,0,1,0.8,0.9,4.14285714285714,2.71428571428571,4.14285714285714,71.2747282215527,10,love ,tissue,flowers ,cream ,light,salt ,dog ,book,jacket ,basketball ,love  tissue flowers  cream  light salt  dog  book jacket  basketball ,0.8246325021850354,0.9215396589600312,0.9041368111660287,0.828498894056978,1.004622889672917,0.8966861512081981
R_3fGYKKGiVuvtVIP,18,Female,240.102,3,3.4,3.2,1.6,1.4,1.5,1,1.6,1.3,5.88,4.2,5.88,77.5363459828354,10,computer,world,toad ,book ,ring ,plane ,house ,tree,slide,music ,computer world toad  book  ring  plane  house  tree slide music ,0.8416422714383084,0.926261752335003,0.8998450738289159,0.8403673839312407,0.9983251663653632,0.9012883295797662
R_2fxkdeTbFVyyGMd,19,Female,240.102,0,0.6,0.3,0,0,0,2.2,1.8,2,NA,NA,NA,81.5323397517204,9,coconut,dog,comb,mask,candies,watch,calculator,pencil,solar panel,seasoning,coconut dog comb mask candies watch calculator pencil solar panel seasoning,0.8673907873661872,0.9198847229455079,0.9023728149864632,0.9023284457603546,1.002556394604669,0.9189066331326364
R_tFG3m5AKKc70W4h,18,Male,240.212,0,0.8,0.4,0,0.2,0.1,7.6,6.8,7.2,NA,NA,NA,76.3035799066226,10,apple,apartment ,bones ,coffee,cat,bottle ,calculator,pool,gate,doctors,apple apartment  bones  coffee cat bottle  calculator pool gate doctors,0.8490197145431471,0.945286880569935,0.9276553566783683,0.8770467573572291,0.9907337684272449,0.917948495515185
R_9pn2KJP3EKnAxUZ,18,Female,240.099,2.4,2.8,2.6,0.4,0.2,0.3,2.6,3,2.8,4.26785714285714,2.98214285714286,4.26785714285714,73.0679446387859,10,wind,desk,ball,house,back,teacher,nail,basket,dog,ear,wind desk ball house back teacher nail basket dog ear,0.7838045339218354,0.9175184109129854,0.8945377117349519,0.8279955359020038,0.9811496545749023,0.8810011694093358
R_2CC8D2chTULgz7E,19,Female,240.108,9.2,7,8.1,9.8,4.4,7.1,14.2,13.2,13.7,6.85714285714286,6.35714285714286,6.85714285714286,89.4899147340939,10,bouzouki,gas,rain,circus,book,pyramid,yacht,stick,computer,shack,bouzouki gas rain circus book pyramid yacht stick computer shack,0.8859921536425961,0.9245882958362949,0.9257218036053945,0.9387059921372104,0.9957735700554522,0.9341563630553896
R_1LNLaYKwkhEyqDK,18,Female,240.009,0.4,0.6,0.5,0,0,0,1,0.8,0.9,4.35714285714286,3.26785714285714,4.35714285714286,79.355086616817,9,people,theory,apple,ice cream,ring,medal,jar,glass,silk,clothing,people theory apple ice cream ring medal jar glass silk clothing,0.8347610221424049,0.9205942921727579,0.9194683316745492,0.8458340855249276,0.9540007896780393,0.8949317042385359
R_zdHwbRyvoi6Pd8R,20,Female,53.244,6.8,6.4,6.6,3.4,5.2,4.3,7.2,7.2,7.2,5.75,4.70833333333333,5.75,78.0088599239077,10,dice,blue,cat,cup,book ,mum,chair,school,apple,fake,dice blue cat cup book  mum chair school apple fake,0.8377406901411517,0.9463596141315496,0.9158219474141337,0.8839795306934486,0.9906066561077959,0.9149016876976159
R_2curxfvbrawWwdm,19,Male,240.121,1.2,1.2,1.2,0,0.2,0.1,1,1,1,4.05882352941176,3.23529411764706,4.05882352941176,73.3343912377244,10,Write,Chicken,Magic,Game,Language ,People,Father,Election ,Subject ,Hand,Write Chicken Magic Game Language  People Father Election  Subject  Hand,0.8208072073086694,0.9269240283446534,0.9121551237784841,0.7845526210469351,1.0020790908357735,0.889303614262903
R_rfhtsYMoHrzDp2F,20,Male,240.014,6.2,6,6.1,5.8,5.8,5.8,11.2,10.4,10.8,4.66101694915254,3.10169491525424,4.66101694915254,74.2116960031646,9,butterfly,bee,meaning,space,bet,orange,george,wee,yew,baby,butterfly bee meaning space bet orange george wee yew baby,0.8390660660000497,0.9241115524396584,0.9192985126565805,0.9026941013606523,0.9950342271205372,0.9160408919154956
R_1CfjPNHNiIJocDu,20,Female,240.011,1.4,1.2,1.3,0,0,0,2,1.8,1.9,4.22641509433962,2.84905660377358,4.22641509433962,78.7743233499073,9,house,flower,skirt,axe,cage,lemon,money,medicin,paper,detergent,house flower skirt axe cage lemon money medicin paper detergent,0.832978860242495,0.9185107788347007,0.9224471782236624,0.9175118077376929,0.9984077851874142,0.9179712820451931
R_2164et1cX4V25eV,20,Male,240.009,2.4,2.4,2.4,1.2,0.8,1,3.2,3,3.1,5.81818181818182,4.45454545454545,5.81818181818182,82.6260517573073,10,water,triangle,book,nail,truck,shoelaces,carpet,onion,bracelet,underwear,water triangle book nail truck shoelaces carpet onion bracelet underwear,0.8385698295292329,0.9212516168428233,0.8894331154669145,0.9045227669768939,1.004003357950251,0.9115561373532233
R_2Eg7Uq3lSKZQm7M,19,Male,240.102,5.2,6.2,5.7,3.2,1.6,2.4,6.6,7.6,7.1,4.98181818181818,3.92727272727273,4.98181818181818,84.6212070124845,9,Plane,Beach,Address,Love,Biscuit,Dog,iPad,Insecticide,Pillow,Cobblestone,Plane Beach Address Love Biscuit Dog iPad Insecticide Pillow Cobblestone,0.8487665533405568,0.9143899797074897,0.9094322582781302,0.9451505289062611,1.0066612649663482,0.9248801170397571
R_12x4lCq9gcHG4cg,20,Female,241.849,3,3.2,3.1,1,1.8,1.4,5.4,4.4,4.9,6,5,6,74.8042401103746,10,chair,pool,pencil,mouse,painting,glasses,iron,bag,chips,bridge,chair pool pencil mouse painting glasses iron bag chips bridge,0.8185086870549457,0.9203834605408702,0.9007943940247203,0.8402583016839129,0.9949433918168215,0.8949776470242542
R_XArL0au9O7sODyV,18,Female,240.07,1.8,1.8,1.8,0,0,0,1.8,1.8,1.8,NA,NA,NA,81.4979983671081,10,mailbox ,pot,bed,bridge,jacket,star,ocean,curtain,bag,elephant,mailbox  pot bed bridge jacket star ocean curtain bag elephant,0.8214188637940181,0.9159894073371603,0.8877926870775211,0.8565718598721483,0.9710284605457404,0.8905602557253177
R_3oTHuZGvOzUxHFh,19,Female,240.111,2.4,3.2,2.8,0.6,0.4,0.5,3.6,4.4,4,6.16666666666667,3.66666666666667,6.16666666666667,77.8503070186291,10,wall,shoe ,floor,study,maid ,clown,tree,death,pants ,fingers ,wall shoe  floor study maid  clown tree death pants  fingers ,0.8175782990139318,0.9275856950212293,0.9035984373752983,0.8598933129908908,0.9784183252008967,0.8974148139204494
R_3MLEPJ09SvrMcTa,20,Female,240.083,3.6,4.2,3.9,1.2,1.6,1.4,4.4,4.8,4.6,6.03030303030303,4.54545454545455,6.03030303030303,65.6503540419397,10,food,place,idea,comfort,living,intelligence,beauty,travel,conversation,love,food place idea comfort living intelligence beauty travel conversation love,0.7749420876666739,0.9028559024709203,0.8915906659823986,0.7564186930763301,0.974126619741775,0.8599867937876196
R_3siDtX3dAURW9Kw,19,Female,240.015,0.4,0.2,0.3,0,0,0,14.6,13.6,14.1,5.61904761904762,4.35714285714286,5.61904761904762,78.115490930421,10,cow,jacket,wind,kissing,chair,pasta,rainbow,plane,curtain,vein,cow jacket wind kissing chair pasta rainbow plane curtain vein,0.8479519158019981,0.9349702659492433,0.9176001955406641,0.9091013585560834,1.0125587245045033,0.9244364920704985
R_2Vl6LnkdQ0cdgem,17,Female,240.027,2.6,2.6,2.6,1.2,0.2,0.7,3,3.2,3.1,5.4,3.88,5.4,80.3359172528698,10,pen,noise,running,clouds,tape,comedy,crowds,flowers,absent,cans,pen noise running clouds tape comedy crowds flowers absent cans,0.8597584839013079,0.9306720678997286,0.9263258885308909,0.8809452031671063,1.0008829847589615,0.9197169256515991
R_54iWMq6Xyngw5Oh,17,Female,240.018,2,2.6,2.3,0.6,1.2,0.9,2.4,2.8,2.6,4.8,3.26,4.8,79.8262673651888,9,white,animation,motivation,countryside,ice-cream,school,complex,vacation,dream,accordion,white animation motivation countryside ice-cream school complex vacation dream accordion,0.8775141501256731,0.9310968052245383,0.9243918699174374,0.8928720165601086,0.9831603248236164,0.9218070333302748
R_1geE6Cb8CJIlQIy,18,Female,241.878,0.2,0.8,0.5,0,0.4,0.2,1,1,1,NA,NA,NA,77.7823401703721,9,table,pool,ring,giraffe,knife,tack,mud,toddler,car,tv,table pool ring giraffe knife tack mud toddler car tv,0.8328442494053611,0.9150371871703208,0.9070577634558288,0.8849079939331563,1.009121731157148,0.909793785024363
R_111kDn2r9PJRRnE,18,Male,240.012,1.8,1.4,1.6,0.8,0.6,0.7,2,2,2,NA,NA,NA,81.306321532022,10,Den,Wire,Lawyer,Black,Revolution,Darkness,Light ,Happiness,Strength,Thinking,Den Wire Lawyer Black Revolution Darkness Light  Happiness Strength Thinking,0.8359320811103792,0.9277910479527375,0.9162865711070467,0.8879359131642859,0.9900054925640688,0.9115902211797037
R_2qkoE5JAao3P1WU,19,Female,240.008,3.8,4.2,4,1.6,1.2,1.4,6.6,6.4,6.5,5.72727272727273,4.36363636363636,5.72727272727273,68.9164980891205,10,place ,hand,food,emotions,run ,picture ,farm ,school,hair ,sport ,place  hand food emotions run  picture  farm  school hair  sport ,0.8164165610944073,0.9405088183295347,0.9176438608020469,0.7946933302524364,1.0020009429098333,0.8942527026776517
R_5pUxtGpDkGQWTZf,18,Female,69.704,0.2,0.4,0.3,0,0.4,0.2,1,0.8,0.9,7,4,7,70.6765174865723,10,cat ,blanket ,house,tree,car,bike,laptop,shoe,stage,phone ,cat  blanket  house tree car bike laptop shoe stage phone ,0.7806052226703233,0.8876937706221066,0.8590922997839122,0.8141312552653267,0.9950169853005626,0.8673079067284462
R_28LJzihi5nfixJC,18,Female,240.015,0,0.6,0.3,0,0.6,0.3,6.6,5.6,6.1,5.38636363636364,3.81818181818182,5.38636363636364,78.5960018457401,10,pig,bottle,notebook,car,god,check,type,horror,needle,line,pig bottle notebook car god check type horror needle line,0.8295881702729109,0.9362746095556747,0.9200465317134843,0.8697798279068691,1.002364348060328,0.9116106975018534
R_2YySCHkKDkkWK9B,19,Male,240.111,1.8,1.6,1.7,0.6,0.2,0.4,2.4,1.8,2.1,NA,NA,NA,84.9808265233324,10,laptop,brownie,road,pimple,paper,psychology,brown,rubber,tree,marker,laptop brownie road pimple paper psychology brown rubber tree marker,0.8855368532908062,0.9141257663393708,0.9153415107793583,0.922196292874987,0.9834247720532969,0.9241250390675638
R_2QrB8leByMCBfT5,20,Female,240.011,0.4,0.4,0.4,0,0,0,1,0.8,0.9,5.52941176470588,3.64705882352941,5.52941176470588,76.1816150730564,8,rabbit,math,TV,oscan,airport,friend,child,parent,game,bird,rabbit math TV oscan airport friend child parent game bird,0.8074468666453373,0.91526593879138185,0.9009019439301199,0.8933627518848829,0.9747791099156894,0.8983513222334822
R_01BQn8K7Pi9Rayl,20,Female,240.019,1.8,1.8,1.8,1,0,0.5,1.8,1.8,1.8,4.6875,3.47916666666667,4.6875,81.2885143040192,10,doll,homework,comics,maths,holiday,sea,roommate,pad,water,toilet,doll homework comics maths holiday sea roommate pad water toilet,0.8494292814508881,0.911623897850857,0.9041014964980136,0.9197598460976789,0.9938084764393352,0.9157445996673547
R_24waSrxtfLapDP0,19,Male,240.092,2,2.4,2.2,1.2,1,1.1,2.2,2.4,2.3,NA,NA,NA,75.5867553076574,10,Pen,Ball,Street,Ear,Bird,Snow,Toothbrush,Food,Land,Electricity ,Pen Ball Street Ear Bird Snow Toothbrush Food Land Electricity ,0.8535241331016767,0.9440172984488959,0.9220346918369893,0.8819459999381203,1.0005153513718261,0.9204074949395016
R_3lAFWiBT1vFPagB,19,Male,240.008,4.6,4.6,4.6,3.6,2.4,3,1,1.4,1.2,6,5.33333333333333,6,86.1935320487689,9,dragon,ice,plant ,highlighter ,student ,road,commet ,squid ,love ,stomach ,dragon ice plant  highlighter  student  road commet  squid  love  stomach ,0.8829570968507255,0.9518605985050513,0.9410853413636842,0.9288219946650843,1.0096674897182898,0.942878504220567
R_3k5hUHsCE0FjJrh,19,Female,240.169,2.4,2.2,2.3,0,0.4,0.2,3.8,3.2,3.5,4.86206896551724,3.32758620689655,4.86206896551724,77.9597905420122,10,dog,flag,sun,purple,blush,keyboard,singing,hair,fabric,hotel,dog flag sun purple blush keyboard singing hair fabric hotel,0.8551857372684804,0.9063595335393783,0.9102010842970976,0.8573103752887747,0.9802612797771977,0.9018636020341857
R_3nIUg3zsvUUMrzd,19,Female,240.015,1.2,1.4,1.3,0,0,0,1.2,1.4,1.3,5.25,3.83333333333333,5.25,86.7324659113018,10,dandelion,cheesecake,odor,highlight,settings,spray,toolkit,book,tray,pants,dandelion cheesecake odor highlight settings spray toolkit book tray pants,0.8921761664757627,0.8765682869345647,0.9076420005563326,0.936002342198003,0.9819558083747526,0.9188689209078831
R_UgQCwKS5A1OsM8h,18,Female,240.009,0.2,0.4,0.3,0,0,0,1,0.8,0.9,NA,NA,NA,75.3916611983663,8,car,park,toy,cake,medical,study,Japan ,Arthur,figure,GP,car park toy cake medical study Japan  Arthur figure GP,0.8753781607370906,0.9464552750500231,0.9316249171979432,0.885677271999935,0.9878942611999588,0.9254059772369901
R_3dQCtNRTIkOXGm3,19,Female,240.156,2.2,2.6,2.4,0.4,0.2,0.3,3,3.2,3.1,5.8,4.6,5.8,73.4671874415307,10,cat ,book,clothes ,phone ,table ,bottle ,cake ,wind ,sound ,flower ,cat  book clothes  phone  table  bottle  cake  wind  sound  flower ,0.8025034010411287,0.9294350376682243,0.9005051074781534,0.8092848483159638,1.002076414318235,0.8887609617643409
R_32V0GhHUtT9apFb,18,Male,240.015,0.2,0,0.1,0,0,0,3,2.8,2.9,5.90476190476191,4.95238095238095,5.90476190476191,76.4935409738904,10,door,school,car,water,biology,land,star,flag,donkey,music,door school car water biology land star flag donkey music,0.8485345878833391,0.931970285657499,0.9185159818338857,0.8577913438047677,0.9876168643583093,0.9088858127075602
R_3KCrdib6XHF9gdo,18,Male,240.009,0,1.4,0.7,0,1.2,0.6,4,4,4,7,7,7,89.4947632836799,10,drought ,cortisol ,hyperbole ,rust,plants,earphone ,bottle ,ambition ,surgery ,NA,drought  cortisol  hyperbole  rust plants earphone  bottle  ambition  surgery  NA,0.9158625311184471,0.8918926727746568,0.9403842034170516,0.9703828068725067,0.9982995383856799,0.9433643505136683
R_3Kr0Wp0jemFRA5v,19,Male,240.007,1,0.8,0.9,0.6,0,0.3,5.8,5.4,5.6,NA,NA,NA,73.7522548153287,10,cat,house,pencil,ice,grass,wind,gravity,male,life,skin,cat house pencil ice grass wind gravity male life skin,0.8252830812830527,0.9258013705599746,0.9000909700748845,0.8410499761422021,1.0028789453096083,0.8990208686739443
R_8e8JQcJ5JTSoJhf,19,Female,240.026,4,4.6,4.3,1.6,2.8,2.2,1,1.6,1.3,4.59259259259259,3.51851851851852,4.59259259259259,78.03618244472,10,apple,sun,blanket,statue,travel,university,toy,grandmother,time,purple,apple sun blanket statue travel university toy grandmother time purple,0.8499486223060628,0.9382339231585993,0.9249257074722732,0.8622299016762438,0.9977404762601189,0.9146157261746597
R_DtWwqkKNCbIvNlv,19,Female,240.023,1,1,1,0,0,0,1,1,1,5.125,4.125,5.125,75.1005826251847,10,clock,countdown,gear,watch,late,measure,seconds,hours,wall,table,clock countdown gear watch late measure seconds hours wall table,0.7689403111354758,0.8683394931855835,0.8861123796339007,0.7853490786638184,0.9520994082357365,0.852168134170903
